Rank|Team|W|L|T|PF|PA|Power|SoS
1|CHICAGO|10|2|0|375|151|106.219|99.485
2|CHICAGO CARDINALS|11|2|0|395|233|105.685|99.793
3|PHILADELPHIA|10|2|1|383|156|105.599|99.438
4|LA RAMS|6|5|1|327|269|101.267|100.449
5|WASHINGTON|7|5|0|291|287|99.957|99.045
6|NY GIANTS|4|8|0|297|388|97.631|100.334
7|PITTSBURGH|4|8|0|200|243|96.774|99.531
8|GREEN BAY|3|9|0|154|290|95.935|100.464
9|BOSTON|3|9|0|174|372|95.121|100.219
10|DETROIT|2|10|0|200|407|94.871|101.305
